date,trailing_pe
2006-05-12,24.703821
2006-05-15,24.654804
2006-05-16,24.341245
2006-05-17,24.077672
2006-05-18,23.947786
2006-05-19,24.060253
2006-05-22,23.894523
2006-05-23,23.696045
2006-05-24,23.934655
2006-05-25,24.176917
2006-05-26,24.281158
2006-05-30,23.791124
2006-05-31,23.84074
2006-06-01,24.205651
2006-06-02,24.153751
2006-06-05,23.707858
2006-06-06,23.660498
2006-06-07,23.349279
2006-06-08,22.911044
2006-06-09,22.785869
2006-06-12,22.33982
2006-06-13,22.303142
2006-06-14,22.537249
2006-06-15,23.148369
2006-06-16,23.046485
2006-06-19,23.066568
2006-06-20,23.027976
2006-06-21,23.413522
2006-06-22,23.005394
2006-06-23,22.880688
2006-06-26,22.976017
2006-06-27,22.637615
2006-06-28,22.690329
2006-06-29,23.295249
2006-06-30,23.105212
2006-07-03,23.370836
2006-07-05,22.980138
2006-07-06,22.984941
2006-07-07,22.686447
2006-07-10,22.413872
2006-07-11,22.548212
2006-07-12,22.042065
2006-07-13,21.699616
2006-07-14,21.620793
2006-07-17,21.698164
2006-07-18,21.846486
2006-07-19,22.251231
2006-07-20,21.897481
2006-07-21,21.622704
2006-07-24,21.987949
2006-07-25,22.134446
2006-07-26,22.265502
2006-07-27,22.158267
2006-07-28,22.614634
2006-07-31,22.569029
2006-08-01,22.216756
2006-08-02,22.406524
2006-08-03,22.555637
2006-08-04,22.499515
2006-08-07,22.416345
2006-08-08,22.318087
2006-08-09,22.526143
2006-08-10,22.652633
2006-08-11,22.465223
2006-08-14,22.670844
2006-08-15,23.210714
2006-08-16,23.284663
2006-08-17,23.502707
2006-08-18,23.648894
2006-08-21,23.441599
2006-08-22,23.44496
2006-08-23,23.317483
2006-08-24,23.42565
2006-08-25,23.475848
2006-08-28,23.692912
2006-08-29,23.893929
2006-08-30,24.049884
2006-08-31,23.955722
2006-09-01,24.025887
2006-09-05,24.136891
2006-09-06,23.704731
2006-09-07,23.533939
2006-09-08,23.772172
2006-09-11,23.971457
2006-09-12,24.413738
2006-09-13,24.428434
2006-09-14,24.513521
2006-09-15,24.597496
2006-09-18,24.693575
2006-09-19,24.472973
2006-09-20,24.875555
2006-09-21,24.626153
2006-09-22,24.448291
2006-09-25,24.84399
2006-09-26,25.01793
2006-09-27,24.924233
2006-09-28,25.084988
2006-09-29,24.951307
2006-10-02,24.811624
2006-10-03,24.864716
2006-10-04,25.339173
2006-10-05,25.32577
2006-10-06,25.287706
2006-10-09,25.377454
2006-10-10,25.38864
2006-10-11,25.383361
2006-10-12,25.784602
2006-10-13,25.985716
2006-10-16,26.023871
2006-10-17,26.083388
2006-10-18,25.867545
2006-10-19,25.756242
2006-10-20,25.883935
2006-10-23,25.749165
2006-10-24,25.6712
2006-10-25,25.141027
2006-10-26,25.08786
2006-10-27,24.695708
2006-10-30,24.880258
2006-10-31,24.950679
2006-11-01,24.692764
2006-11-02,24.648891
2006-11-03,24.540798
2006-11-06,24.882309
2006-11-07,24.965604
2006-11-08,24.883393
2006-11-09,24.980574
2006-11-10,25.086964
2006-11-13,25.320421
2006-11-14,25.515243
2006-11-15,25.497083
2006-11-16,25.220303
2006-11-17,25.251802
2006-11-20,25.298337
2006-11-21,25.258759
2006-11-22,25.475652
2006-11-24,25.402924
2006-11-27,24.78109
2006-11-28,24.887447
2006-11-29,25.013454
2006-11-30,25.029435
2006-12-01,24.801307
2006-12-04,25.212788
2006-12-05,25.245453
2006-12-06,25.119961
2006-12-07,24.862571
2006-12-08,24.948999
2006-12-11,25.005361
2006-12-12,24.872782
2006-12-13,24.89475
2006-12-14,25.077554
2006-12-15,25.111587
2006-12-18,24.937454
2006-12-19,24.861982
2006-12-20,24.831377
2006-12-21,24.617944
2006-12-22,24.408054
2006-12-26,24.537836
2006-12-27,24.71503
2006-12-28,24.65397
2006-12-29,24.602586
2007-01-03,24.691557
2007-01-04,25.133098
2007-01-05,24.974216
2007-01-08,25.035653
2007-01-09,25.151753
2007-01-10,25.303412
2007-01-11,25.518216
2007-01-12,25.645767
2007-01-16,25.864204
2007-01-17,25.382038
2007-01-18,24.815392
2007-01-19,25.028358
2007-01-22,24.821736
2007-01-23,24.934181
2007-01-24,25.100377
2007-01-25,25.089727
2007-01-26,25.119882
2007-01-29,25.125832
2007-01-30,25.301646
2007-01-31,25.298368
2007-02-01,25.22024
2007-02-02,25.290642
2007-02-05,25.269921
2007-02-06,25.025704
2007-02-07,25.174389
2007-02-08,25.235579
2007-02-09,24.943539
2007-02-12,24.840192
2007-02-13,24.790857
2007-02-14,25.144429
2007-02-15,25.498883
2007-02-16,25.417858
2007-02-20,25.407792
2007-02-21,25.353143
2007-02-22,25.453025
2007-02-23,25.366751
2007-02-26,25.245141
2007-02-27,24.251642
2007-02-28,24.344994
2007-03-01,24.27184
2007-03-02,23.907738
2007-03-05,23.801062
2007-03-06,24.230049
2007-03-07,24.10457
2007-03-08,24.198191
2007-03-09,24.608729
2007-03-12,24.814304
2007-03-13,24.331327
2007-03-14,24.65582
2007-03-15,24.639782
2007-03-16,24.598862
2007-03-19,24.839021
2007-03-20,24.847685
2007-03-21,25.341906
2007-03-22,25.205149
2007-03-23,25.142536
2007-03-26,25.282051
2007-03-27,25.127078
2007-03-28,24.889796
2007-03-29,24.864766
2007-03-30,24.867694
2007-04-02,24.849617
2007-04-03,25.127592
2007-04-04,25.366096
2007-04-05,25.474678
2007-04-09,25.4483
2007-04-10,25.507018
2007-04-11,25.269431
2007-04-12,25.466088
2007-04-13,25.52145
2007-04-16,25.728475
2007-04-17,25.645759
2007-04-18,25.822441
2007-04-19,26.008134
2007-04-20,26.200971
2007-04-23,26.095894
2007-04-24,26.193186
2007-04-25,26.245444
2007-04-26,25.688712
2007-04-27,25.789978
2007-04-30,25.536015
2007-05-01,25.584708
2007-05-02,25.80563
2007-05-03,25.888295
2007-05-04,25.951634
2007-05-07,25.983025
2007-05-08,25.941985
2007-05-09,25.951414
2007-05-10,25.662006
2007-05-11,26.001211
2007-05-14,25.871049
2007-05-15,25.688567
2007-05-16,25.968393
2007-05-17,25.860912
2007-05-18,26.023395
2007-05-21,26.139223
2007-05-22,26.201755
2007-05-23,25.962411
2007-05-24,25.542509
2007-05-25,25.802659
2007-05-29,25.9573
2007-05-30,26.168251
2007-05-31,26.409115
2007-06-01,26.448787
2007-06-04,26.52839
2007-06-05,26.490771
2007-06-06,26.207238
2007-06-07,25.872685
