date,forward_pe
2009-11-23,16.483
2009-11-24,16.4364
2009-11-25,16.6775
2009-11-26,16.6775
2009-11-27,16.2693
2009-11-30,16.3791
2009-12-01,16.6426
2009-12-02,16.8329
2009-12-03,16.5495
2009-12-04,16.3508
2009-12-07,16.3633
2009-12-08,16.0831
2009-12-09,16.2976
2009-12-10,16.2461
2009-12-11,16.2693
2009-12-14,16.5046
2009-12-15,16.3192
2009-12-16,16.4846
2009-12-17,16.1064
2009-12-18,16.1222
2009-12-21,16.3101
2009-12-22,16.4206
2009-12-23,16.6633
2009-12-24,16.7938
2009-12-25,16.7938
2009-12-28,16.8246
2009-12-29,16.8013
2009-12-30,16.8196
2009-12-31,16.6093
2010-01-01,14.9783
2010-01-04,15.3943
2010-01-05,15.4745
2010-01-06,15.7099
2010-01-07,15.6379
2010-01-08,15.7984
2010-01-11,15.7676
2010-01-12,15.4625
2010-01-13,15.6034
2010-01-14,15.452
2010-01-15,15.2871
2010-01-18,15.2871
2010-01-19,15.5292
2010-01-20,15.2954
2010-01-21,14.6334
2010-01-22,14.3028
2010-01-25,14.4145
2010-01-26,14.2594
2010-01-27,14.1469
2010-01-28,13.8808
2010-01-29,13.6807
2010-02-01,14.1822
2010-02-02,14.2376
2010-02-03,14.0997
2010-02-04,13.5585
2010-02-05,13.7939
2010-02-08,13.5825
2010-02-09,13.9228
2010-02-10,13.8201
2010-02-11,14.0367
2010-02-12,14.0255
2010-02-15,14.0255
2010-02-16,14.3718
2010-02-17,14.3786
2010-02-18,14.5465
2010-02-19,14.6124
2010-02-22,14.5442
2010-02-23,14.2931
2010-02-24,14.2796
2010-02-25,14.2526
2010-02-26,14.2579
2010-03-01,14.482
2010-03-02,14.6252
2010-03-03,14.7744
2010-03-04,14.8111
2010-03-05,15.012
2010-03-08,14.9925
2010-03-09,14.9153
2010-03-10,14.907
2010-03-11,14.9745
2010-03-12,15.0652
2010-03-15,15.0232
2010-03-16,15.2526
2010-03-17,15.3538
