date,S&P 500,Information Technology,Communication Services,Consumer Discretionary,Financials,Industrials,Utilities,Energy,Real Estate,Materials,Consumer Staples,Health Care
2023-01-05,17.834,21.1766,13.0597,19.7916,13.3773,17.8073,18.9309,11.5785,34.3501,20.3153,20.4408,23.777
2023-01-06,18.2414,21.81,13.2848,20.2662,13.6819,18.2869,19.315,11.7728,35.3322,21.0147,20.9943,23.9883
2023-01-09,18.2274,22.048,13.2855,20.381,13.6227,18.21,19.4381,11.7176,35.3131,21.1408,20.7783,23.5903
2023-01-10,18.3546,22.1835,13.4565,20.6381,13.7111,18.3084,19.4469,11.8054,35.4353,21.3567,20.7449,23.7871
2023-01-11,18.5904,22.5727,13.6365,21.1911,13.8289,18.4837,19.6134,11.8474,36.7106,21.7003,20.7581,23.9239
2023-01-12,18.6539,22.7358,13.75,21.2274,13.8607,18.5888,19.4879,12.0689,37.1102,21.7688,20.5938,23.8305
2023-01-13,18.7285,22.8131,13.825,21.4341,13.9591,18.5659,19.4021,12.0856,36.8846,21.9154,20.6886,23.9432
2023-01-17,18.6904,22.9129,13.6977,21.449,13.8644,18.4096,19.3782,12.1007,36.9145,21.6806,20.6878,23.8237
2023-01-18,18.3996,22.6192,13.5705,21.1707,13.61,18.07,18.9118,11.887,36.3388,21.3808,20.1391,23.486
2023-01-19,18.259,22.3609,13.693,20.8124,13.4467,17.6936,18.723,12.0186,36.1745,21.2162,19.9344,23.5409
2023-01-20,18.6045,22.969,14.2354,21.3249,13.6685,17.9419,18.8331,12.1752,36.6079,21.65,20.0967,23.6743
2023-01-23,18.8255,23.4922,14.4884,21.6595,13.8217,18.1382,18.8411,12.1504,36.6957,21.719,20.1564,23.7417
2023-01-24,18.8121,23.4832,14.3886,21.6222,13.836,18.2555,18.9326,12.1242,36.8441,21.7279,20.2338,23.5882
2023-01-25,18.8087,23.4212,14.3367,21.7392,13.9379,18.1588,18.6745,12.1131,36.885,21.772,20.2909,23.5907
2023-01-26,19.0157,23.7992,14.5737,22.181,14.007,18.2598,18.7468,12.5158,37.2898,21.8772,20.235,23.6278
2023-01-27,19.0632,23.9045,14.7025,22.685,14.0138,18.324,18.7408,12.2672,37.6407,21.8032,20.1838,23.4641
2023-01-30,18.816,23.4409,14.438,22.2964,13.9411,18.1464,18.6561,11.9861,37.1753,21.6511,20.1989,23.2464
2023-01-31,19.0915,23.7781,14.6338,22.7916,14.1273,18.4573,18.7893,12.0923,37.8728,22.1327,20.4162,23.5475
2023-02-01,19.291,24.323,14.8304,23.223,14.1299,18.5888,18.8232,11.8636,38.1489,22.2774,20.5712,23.6613
2023-02-02,19.5746,25,15.8293,23.9388,14.1558,18.7328,18.8525,11.565,38.9999,22.2141,20.395,23.5005
2023-02-03,19.3719,24.7998,15.4784,23.1947,14.1413,18.6356,18.462,11.5383,38.2065,21.8103,20.3083,23.4398
2023-02-06,19.2529,24.4965,15.276,23.1641,14.1213,18.5969,18.6217,11.4926,37.9477,21.5751,20.3132,23.2999
2023-02-07,19.5008,25.1002,15.6544,23.2151,14.2857,18.6429,18.6068,11.8462,37.8306,21.8553,20.2406,23.4501
2023-02-08,19.2847,24.7865,15.0075,23.0075,14.2056,18.5333,18.2884,11.7451,37.7194,21.6785,20.0717,23.3779
2023-02-09,19.1144,24.6617,14.5873,22.9598,14.0309,18.3702,18.0304,11.6611,37.3386,21.3734,20.0125,23.1769
2023-02-10,19.1564,24.5268,14.4581,22.6798,14.0874,18.5057,18.3919,12.1187,37.4374,21.4496,20.1985,23.3939
2023-02-13,19.3757,24.9622,14.6175,23.0114,14.2428,18.6687,18.4991,12.0453,37.7427,21.5585,20.4353,23.5879
2023-02-14,19.3703,25.071,14.6183,23.2822,14.1664,18.6159,18.4104,12.0432,37.3523,21.6048,20.2454,23.4456
2023-02-15,19.424,25.1672,14.7888,23.5532,14.1885,18.7328,18.5278,11.8287,37.4483,21.7008,20.283,23.3253
2023-02-16,19.1561,24.7259,14.5598,23.0435,14.0368,18.5285,18.3745,11.7069,37.0998,21.4516,20.1218,23.0879
2023-02-17,19.1031,24.4308,14.491,23.0524,14.0432,18.6454,18.5582,11.28,36.9325,21.2448,20.3812,23.2945
2023-02-21,18.7203,23.8438,14.1593,22.2822,13.7606,18.2177,18.2079,11.2456,36.2093,20.8996,20.3127,22.9766
2023-02-22,18.6908,23.8098,14.1522,22.3973,13.7331,18.1701,18.1318,11.159,35.8413,21.0407,20.2586,22.9018
2023-02-23,18.7904,24.1979,14.0587,22.3776,13.7522,18.2423,18.0438,11.3008,36.1923,21.0792,20.2149,22.9629
2023-02-24,18.5924,23.7689,13.8573,22.0278,13.7666,18.1368,18.0402,11.2996,35.5353,21.2168,20.0955,22.6715
2023-02-27,18.6496,23.8927,13.9155,22.2872,13.7585,18.2879,17.9021,11.3352,35.5872,21.2659,20.0584,22.6015
2023-02-28,18.5929,23.8479,13.9497,22.275,13.7816,18.2415,17.5933,11.1716,35.5745,21.3616,19.9081,22.4371
2023-03-01,18.5051,23.6536,13.864,21.9888,13.7293,18.3101,17.2905,11.388,35.0446,21.5071,19.7571,22.3964
2023-03-02,18.6454,23.9525,14.0164,21.919,13.6568,18.5298,17.6056,11.484,35.4714,21.7661,19.9971,22.5261
2023-03-03,18.9465,24.4648,14.3101,22.3831,13.8751,18.7263,17.9154,11.632,36.0878,22.0705,20.0129,22.7879
2023-03-06,18.9595,24.5953,14.3751,22.2245,13.8824,18.6888,17.9925,11.6433,35.9417,21.7072,20.0786,22.7738
2023-03-07,18.6689,24.2844,14.211,21.921,13.53,18.4518,17.6943,11.4397,35.042,21.2751,19.883,22.4056
2023-03-08,18.6953,24.489,14.2376,21.8647,13.4752,18.494,17.8318,11.3226,35.5045,21.3743,19.9066,22.28
2023-03-09,18.3502,24.1351,13.9214,21.3489,12.9221,18.2227,17.6821,11.1681,34.6893,20.8321,19.7183,22.0498
2023-03-10,18.0845,23.715,13.723,21.1399,12.6952,17.8903,17.3999,11.0101,33.5603,20.3841,19.6284,21.8874
2023-03-13,18.0572,23.8453,13.7566,21.1887,12.2154,17.7812,17.6681,10.7945,34.1,20.1615,19.7213,22.088
2023-03-14,18.3548,24.3921,14.135,21.5501,12.4461,17.9687,17.8954,10.8899,34.3857,20.4123,19.8796,22.2831
2023-03-15,18.2266,24.3988,14.3472,21.5048,12.0922,17.5178,18.134,10.2994,34.3878,19.7438,20.0145,22.2448
2023-03-16,18.5467,25.0857,14.7453,21.9098,12.3276,17.7404,18.2558,10.396,34.3667,19.9756,19.9998,22.4578
2023-03-17,18.3423,25.0572,14.6749,21.6374,11.9223,17.4518,18.0776,10.2371,33.5878,19.668,19.8789,22.1739
2023-03-20,18.5059,25.1151,14.7461,21.7218,12.0649,17.6886,18.2246,10.4531,33.9449,20.0629,20.1478,22.4579
2023-03-21,18.7462,25.3243,15.1068,22.311,12.3711,17.8883,17.8501,10.8143,33.7229,20.3092,20.1229,22.5912
2023-03-22,18.4375,25.0921,14.8619,21.8203,12.0777,17.5472,17.4971,10.5859,32.4943,19.952,19.9253,22.2533
2023-03-23,18.4926,25.5061,15.1345,21.8093,11.9982,17.5077,17.321,10.4415,32.2931,19.9242,19.8393,22.2138
2023-03-24,18.5969,25.569,15.1744,21.7321,11.9909,17.5692,17.8607,10.4715,33.1251,20.085,20.1625,22.5049
2023-03-27,18.6275,25.3513,15.0113,21.7709,12.1589,17.7139,17.8831,10.6917,33.0046,20.234,20.2723,22.5968
2023-03-28,18.5982,25.2356,14.8582,21.7464,12.152,17.8104,17.9356,10.8464,32.9185,20.3349,20.3172,22.4688
2023-03-29,18.863,25.7642,15.0348,22.1609,12.3341,18.0632,18.1939,11.0087,33.6797,20.6167,20.4261,22.5225
2023-03-30,18.9708,26.0581,15.0828,22.3596,12.2982,18.1043,18.2673,11.0471,34.0895,20.7491,20.4959,22.646
2023-03-31,19.2446,26.44,15.3964,22.9446,12.4396,18.3424,18.406,11.1172,34.834,21.0754,20.6669,22.9003
2023-04-03,19.1286,24.9059,14.4225,21.8148,12.647,18.8701,17.4332,12.6055,33.7532,23.0489,19.5706,24.0705
2023-04-04,19.0177,24.7609,14.4664,21.7992,12.5189,18.4449,17.5241,12.3885,33.7588,22.7109,19.523,24.0762
2023-04-05,18.9703,24.4658,14.4351,21.3549,12.5014,18.2051,17.9749,12.5645,33.5814,22.6604,19.6312,24.4929
2023-04-06,19.0382,24.6318,14.6819,21.3654,12.5398,18.2006,18.107,12.3796,33.8132,22.6108,19.6469,24.5481
2023-04-10,19.0572,24.5955,14.5802,21.4563,12.5737,18.3638,18.0709,12.4597,33.9773,22.7222,19.6442,24.5389
2023-04-11,19.0564,24.3414,14.5181,21.4596,12.6805,18.4722,18.0829,12.5708,34.133,22.8878,19.6917,24.6116
2023-04-12,18.9776,24.1928,14.3886,21.129,12.6548,18.5336,18.0618,12.585,34.0298,22.9037,19.6033,24.6154
2023-04-13,19.2293,24.6656,14.7247,21.6178,12.7635,18.6035,18.066,12.6617,33.8924,23.134,19.7121,24.9182
2023-04-14,19.1895,24.5409,14.77,21.6456,12.8981,18.5811,17.8647,12.6858,33.3223,22.9777,19.5976,24.7222
2023-04-17,19.2529,24.6372,14.5831,21.7922,13.0437,18.7278,17.9666,12.5246,34.0655,23.1125,19.7131,24.6968
2023-04-18,19.2694,24.7375,14.4885,21.8193,13.0845,18.8146,17.875,12.5804,34.0134,23.2045,19.7774,24.535
2023-04-19,19.2678,24.7053,14.3834,21.8244,13.1179,18.8014,18.0148,12.5488,34.2001,23.1323,19.7677,24.6046
2023-04-20,19.1531,24.518,14.2733,21.5014,13.0761,18.7668,18.005,12.4374,33.7942,23.1152,19.7792,24.4979
2023-04-21,19.1704,24.4268,14.3191,21.7604,13.0245,18.7212,18.0593,12.3637,33.8517,22.9059,19.9272,24.664
2023-04-24,19.1867,24.3233,14.3175,21.7446,12.9983,18.7636,18.1489,12.5539,33.7478,23.0643,20.0068,24.8015
2023-04-25,18.8834,23.8161,14.0914,21.2994,12.7693,18.4193,18.1316,12.3232,33.439,22.569,19.9836,24.5406
2023-04-26,18.8108,24.2286,14.0038,21.2183,12.6474,18.0749,17.702,12.1656,33.1633,22.3031,19.8367,24.1954
2023-04-27,19.1789,24.7548,14.7778,21.8054,12.8496,18.4339,17.9141,12.2195,33.9676,22.6058,20.0427,24.319
2023-04-28,19.3372,25.0207,14.8574,21.7972,13.0021,18.604,17.8795,12.3996,34.3603,22.8613,20.1396,24.5175
2023-05-01,19.3297,25.0667,14.8466,21.5652,12.9671,18.7064,17.9162,12.244,34.0431,22.8524,20.1577,24.6613
2023-05-02,19.1057,24.8335,14.582,21.599,12.6691,18.5104,17.6965,11.7199,33.4529,22.6358,20.0928,24.541
2023-05-03,18.972,24.6271,14.5576,21.4449,12.5187,18.4393,17.6404,11.4944,33.2538,22.3849,19.9346,24.5138
2023-05-04,18.8351,24.5064,14.3744,21.2956,12.3567,18.2374,17.77,11.3673,33.5603,22.2415,19.8759,24.3156
2023-05-05,19.1831,25.1711,14.5177,21.7212,12.6581,18.5122,17.8875,11.6796,34.0738,22.6104,20.0535,24.5399
2023-05-08,19.1917,25.1667,14.7023,21.7874,12.6847,18.4438,17.8296,11.6884,33.8406,22.5433,20.0085,24.4863
2023-05-09,19.1038,24.9516,14.6263,21.7911,12.6377,18.4757,17.7934,11.6924,33.7038,22.3329,19.9475,24.3172
2023-05-10,19.1895,25.2572,14.8734,21.9281,12.5647,18.416,17.9611,11.5582,34.0355,22.3442,19.9181,24.383
2023-05-11,19.1569,25.1438,15.1194,22.0491,12.5393,18.297,17.7561,11.4142,33.6882,22.1229,19.9806,24.3012
2023-05-12,19.1266,25.0876,15.1472,21.8529,12.4877,18.299,17.8344,11.4277,33.7385,22.161,20.0519,24.2562
2023-05-15,19.1832,25.2728,15.1431,21.8835,12.5897,18.3918,17.613,11.4508,33.6594,22.3486,19.9973,24.2166
2023-05-16,19.0608,25.3137,15.2328,21.828,12.4677,18.1412,17.2089,11.1603,32.7797,21.981,19.822,24.0189
2023-05-17,19.2875,25.6385,15.4126,22.2733,12.7285,18.4496,17.1475,11.3916,33.2027,22.1277,19.802,24.0422
2023-05-18,19.4697,26.1678,15.6887,22.6167,12.8178,18.5728,17.0857,11.4475,32.9778,22.2491,19.714,23.9837
2023-05-19,19.4415,26.1386,15.6109,22.4273,12.7603,18.5228,17.057,11.5309,32.928,22.3067,19.7154,24.0931
2023-05-22,19.4445,26.173,15.7938,22.3449,12.7889,18.5236,17.0619,11.4863,33.1482,22.1846,19.426,24.1036
2023-05-23,19.2263,25.7807,15.5601,22.1503,12.6329,18.2953,17.0036,11.6055,32.7238,21.8437,19.2879,23.8315
2023-05-24,19.0856,25.6201,15.4664,22.099,12.4674,18.0635,16.8969,11.6659,32.001,21.598,19.1628,23.6744
2023-05-25,19.2528,26.7591,15.5335,21.9849,12.4713,18.1185,16.6642,11.4454,32.0896,21.5157,19.016,23.4285
2023-05-26,19.504,27.4758,15.7996,22.5082,12.5635,18.2584,16.648,11.4026,32.4638,21.6054,19.0828,23.388
2023-05-30,19.5043,27.6481,15.7877,22.6787,12.5633,18.2163,16.583,11.2956,32.5533,21.4775,18.8759,23.2311
2023-05-31,19.3852,27.3463,15.7798,22.4711,12.4198,17.9613,16.7419,11.0837,32.7662,21.2361,18.8895,23.4282
2023-06-01,19.5762,27.7106,15.9612,22.7445,12.5556,18.1879,16.6103,11.22,32.7767,21.4997,18.8732,23.5852
2023-06-02,19.8607,27.8521,15.9766,23.2442,12.8297,18.7268,16.7792,11.5521,33.4596,22.2251,19.1366,23.9
2023-06-05,19.8209,27.6962,16.0689,23.3249,12.7576,18.5936,16.8542,11.4848,33.2865,22.2029,19.0695,23.9918
2023-06-06,19.8676,27.6618,16.1483,23.5566,12.9274,18.7059,16.8429,11.5642,33.5069,22.3477,18.9802,23.7811
2023-06-07,19.7919,27.2145,15.8461,23.343,12.97,19.0025,17.1291,11.8701,34.0939,22.6104,18.9177,23.6824
2023-06-08,19.9143,27.5407,15.8885,23.7081,12.9555,19.0366,17.199,11.8174,33.8809,22.5316,19.0578,23.8358
2023-06-09,19.9372,27.6686,15.9093,23.812,12.9651,18.9858,17.0997,11.749,33.6874,22.3464,19.0357,23.8816
2023-06-12,20.123,28.2427,16.0999,24.2252,12.953,19.1179,17.071,11.6351,33.6967,22.4444,19.037,23.9911
2023-06-13,20.2625,28.4441,16.1436,24.4686,13.0329,19.3392,17.0603,11.6894,33.9046,22.9682,19.1165,24.118
2023-06-14,20.2791,28.7692,16.1647,24.4417,12.9852,19.2829,17.0485,11.5589,34.0135,22.8684,19.2231,23.8478
2023-06-15,20.5261,29.1364,16.4134,24.6083,13.1483,19.5745,17.2285,11.6787,34.1289,23.063,19.4019,24.2176
2023-06-16,20.4507,28.896,16.2486,24.5631,13.1196,19.545,17.3197,11.6659,34.0906,23.0884,19.4109,24.2158
2023-06-20,20.3539,28.7684,16.2016,24.7474,13.0294,19.3969,17.1174,11.3988,33.7126,22.7984,19.2655,24.1802
2023-06-21,20.2471,28.362,15.9821,24.4576,13.005,19.5067,17.2613,11.5035,33.5623,22.879,19.3401,24.1951
2023-06-22,20.3223,28.6235,16.1657,24.8327,12.9084,19.3678,17.1305,11.3537,33.0794,22.8131,19.4393,24.3519
2023-06-23,20.1666,28.308,16.1257,24.5583,12.8542,19.2227,16.8713,11.2637,32.716,22.6347,19.3243,24.2737
2023-06-26,20.0762,28.0154,15.8222,24.2519,12.829,19.3752,17.0365,11.4566,33.4403,22.8611,19.3311,24.1283
2023-06-27,20.3061,28.5875,16,24.7509,12.9199,19.6183,17.0438,11.4826,33.8112,23.1806,19.3964,24.0801
2023-06-28,20.299,28.5803,16.1284,24.8125,12.8965,19.6108,16.7918,11.5992,33.8822,23.0236,19.2816,23.9952
2023-06-29,20.3898,28.6166,16.0259,24.8265,13.1122,19.7947,16.7843,11.7281,34.1762,23.3155,19.2524,24.1503
2023-06-30,20.6399,29.1365,16.1857,25.1663,13.2306,19.9669,16.9883,11.8009,34.3494,23.5315,19.4316,24.4108
2023-07-03,20.3322,28.2778,15.421,24.5902,13.028,19.985,17.058,11.8624,35.731,24.5097,19.8327,24.0179
2023-07-05,20.2921,28.1193,15.6073,24.6108,12.9849,19.8646,17.2456,11.7979,35.897,23.9047,19.8143,24.0056
2023-07-06,20.1314,28.074,15.4409,24.2059,12.8669,19.7177,17.0374,11.509,35.6816,23.7351,19.7461,23.7977
2023-07-07,20.0737,27.9517,15.3517,24.2488,12.8871,19.7628,16.9115,11.7466,35.5035,23.9449,19.4814,23.5205
2023-07-10,20.122,27.9468,15.2108,24.2749,12.9442,20.0376,16.8408,11.8354,35.6263,23.9428,19.4882,23.7105
2023-07-11,20.2576,28.0009,15.3713,24.4832,13.0987,20.2783,17.0499,12.0958,36.0418,24.1754,19.5146,23.7115
2023-07-12,20.4078,28.3518,15.6028,24.7176,13.1817,20.2374,17.3,12.205,36.2001,24.4883,19.5603,23.6463
2023-07-13,20.5806,28.7756,15.9648,24.9847,13.2302,20.268,17.3658,12.1496,36.4434,24.6814,19.6468,23.643
2023-07-14,20.5596,28.7322,15.8678,25.0522,13.1402,20.2009,17.2943,11.8152,36.4369,24.539,19.7147,23.9983
2023-07-17,20.6388,29.1151,15.7649,25.1318,13.272,20.2859,17.0909,11.8009,36.1337,24.5581,19.6563,23.8944
2023-07-18,20.7857,29.4815,15.8255,25.2012,13.4213,20.4006,16.958,11.9163,35.838,24.7484,19.6309,24.0617
2023-07-19,20.8347,29.4008,15.862,25.3328,13.4813,20.3904,17.1311,11.9788,36.2379,24.621,19.8133,24.1807
2023-07-20,20.6939,28.8007,15.4676,24.4714,13.575,20.4734,17.4473,12.1335,36.0943,24.6807,19.9706,24.5793
2023-07-21,20.7006,28.7106,15.3898,24.4803,13.5284,20.3793,17.709,12.2322,36.2531,24.6805,20.0382,24.8283
2023-07-24,20.7842,28.7845,15.4609,24.6086,13.6657,20.4277,17.6588,12.4351,36.6139,24.7571,20.1152,24.7705
2023-07-25,20.8427,29.1265,15.5265,24.5529,13.5654,20.4012,17.6971,12.5056,36.3407,25.1932,20.105,24.7551
2023-07-26,20.8394,28.7489,15.9382,24.5375,13.654,20.5365,17.6891,12.4944,36.4663,25.1216,20.1474,24.7357
2023-07-27,20.7055,28.6516,16.0744,24.3251,13.4773,20.3685,17.3835,12.4265,35.6912,24.9536,19.9838,24.5462
2023-07-28,20.9101,29.0752,16.4442,24.7758,13.4956,20.4944,17.3376,12.438,35.6001,25.1268,20.1816,24.6184
2023-07-31,20.9408,29.1125,16.4394,24.9136,13.5555,20.5414,17.3432,12.6869,35.8496,25.2565,20.0891,24.423
2023-08-01,20.885,29.1378,16.3911,24.6276,13.5514,20.6063,17.1251,12.628,35.8057,25.1441,19.9865,24.2979
2023-08-02,20.5959,28.3828,16.051,24.1736,13.4316,20.3836,17.1243,12.4589,35.6468,24.8344,20.0366,24.312
2023-08-03,20.5434,28.2931,16.0242,24.2566,13.4406,20.2591,16.732,12.5775,35.1644,24.6843,20.0025,24.1911
2023-08-04,20.4346,27.8704,15.9749,24.7194,13.383,20.1268,16.5299,12.5807,34.8154,24.6179,19.7982,24.103
2023-08-07,20.619,27.9444,16.2759,24.991,13.5656,20.3799,16.5263,12.5995,35.2387,24.7893,19.9669,24.3882
2023-08-08,20.532,27.7275,16.2379,24.7741,13.4468,20.286,16.6081,12.6606,35.0778,24.5296,19.8353,24.5793
2023-08-09,20.3875,27.3087,16.0367,24.4768,13.3425,20.2686,16.6366,12.8156,35.1467,24.4149,19.8609,24.5661
2023-08-10,20.3926,27.3117,16.1047,24.5442,13.3525,20.2116,16.584,12.8255,35.0378,24.4366,19.8204,24.5554
2023-08-11,20.3708,27.0703,16.0269,24.4748,13.38,20.2324,16.6692,13.0257,35.1035,24.3706,19.8573,24.6952
2023-08-14,20.4879,27.5721,16.1933,24.5713,13.3553,20.2383,16.5304,12.9824,34.9144,24.4173,19.7537,24.7765
2023-08-15,20.2513,27.3201,16.0293,24.2349,13.1154,19.9806,16.2511,12.6653,34.5415,24.0155,19.5528,24.6875
2023-08-16,20.0982,27.0786,15.8364,23.9267,13.0876,19.8701,16.3253,12.5508,34.1252,23.8559,19.4984,24.4959
2023-08-17,19.9432,26.8175,15.7425,23.5479,13.0225,19.7029,16.2708,12.6902,33.871,23.8123,19.3008,24.3086
2023-08-18,19.9403,26.8475,15.5883,23.4718,13.006,19.7263,16.334,12.8092,33.9656,23.7921,19.3723,24.3063
2023-08-21,20.0774,27.4549,15.7131,23.7411,12.9941,19.6991,16.2366,12.7292,33.6669,23.7971,19.2484,24.3294
2023-08-22,20.0217,27.3886,15.741,23.7627,12.8801,19.6591,16.2796,12.6317,33.7625,23.7784,19.1465,24.2398
2023-08-23,20.2428,27.9143,16.0407,23.9599,12.9999,19.8545,16.3532,12.5934,34.2564,23.8216,19.2662,24.3112
2023-08-24,19.9704,27.3137,15.7143,23.4791,12.9687,19.6128,16.2502,12.4999,34.116,23.7183,19.1178,24.1253
2023-08-25,20.1045,27.5376,15.7403,23.7376,13.0131,19.7807,16.3774,12.6338,34.2072,23.7823,19.2251,24.2711
2023-08-28,20.2305,27.7617,15.9061,23.8248,13.0897,19.9359,16.3709,12.7255,34.4718,23.9572,19.3128,24.3278
2023-08-29,20.524,28.3478,16.297,24.3854,13.2044,20.0905,16.4166,12.7635,34.8688,24.3592,19.3922,24.5297
2023-08-30,20.6027,28.5841,16.3553,24.4659,13.2202,20.1791,16.3467,12.8286,34.9893,24.396,19.4262,24.5224
2023-08-31,20.5698,28.69,16.3734,24.5897,13.1675,20.0767,16.1781,12.8483,34.7251,24.3841,19.3219,24.2269
2023-09-01,20.6068,28.7545,16.2851,24.4565,13.2734,20.18,16.0946,13.1118,34.7007,24.6314,19.1616,24.2838
2023-09-05,20.5204,28.8669,16.292,24.4352,13.1464,19.8391,15.8461,13.1759,34.3706,24.1866,19.0025,24.0544
2023-09-06,20.3773,28.4701,16.2035,24.1979,13.124,19.7443,15.8782,13.1948,34.2913,24.106,18.9659,23.9082
2023-09-07,20.3119,28.023,16.222,24.3193,13.0978,19.6819,16.079,13.1662,34.5353,23.9992,19.0301,24.0216
2023-09-08,20.3408,28.0809,16.2787,24.3273,13.1286,19.5908,16.2335,13.2935,34.3195,24.0288,19.0596,24.0108
2023-09-11,20.4776,28.2083,16.4691,25.0011,13.1773,19.5894,16.288,13.1187,34.3263,24.129,19.2181,24.1741
2023-09-12,20.361,27.7157,16.2945,24.7773,13.2889,19.5169,16.3092,13.4215,34.3143,24.0703,19.0819,24.1337
2023-09-13,20.3862,27.8018,16.3595,24.9995,13.2756,19.3868,16.5056,13.3192,33.9603,23.9274,19.1308,24.1394
2023-09-14,20.5581,27.9972,16.5521,25.2188,13.3911,19.578,16.7492,13.4875,34.5416,24.2628,19.287,24.2004
2023-09-15,20.3081,27.4525,16.3683,24.7451,13.3176,19.4734,16.6664,13.3101,34.3662,23.9986,19.1298,24.0218
2023-09-18,20.3228,27.5821,16.4118,24.4959,13.3594,19.4955,16.6576,13.4012,34.0869,23.8956,19.1459,23.9785
2023-09-19,20.279,27.5609,16.4136,24.3374,13.3447,19.4049,16.5669,13.2894,33.8965,23.8724,19.0982,24.0014
2023-09-20,20.0885,27.0724,16.1035,24.0715,13.2562,19.3293,16.584,13.1626,33.9401,23.6265,19.1278,24.0058
2023-09-21,19.7591,26.6613,15.8547,23.3784,13.0421,19.0151,16.4048,12.9798,32.7593,23.1432,18.8774,23.7845
2023-09-22,19.7137,26.7308,15.8405,23.1743,12.9453,18.9503,16.3784,12.9997,32.5247,23.114,18.7884,23.7387
2023-09-25,19.793,26.8557,15.9006,23.3286,12.9649,19.0377,16.3465,13.1662,32.4684,23.299,18.7081,23.8666
2023-09-26,19.5014,26.3778,15.687,22.8557,12.7908,18.7485,15.8482,13.0999,31.8901,22.9608,18.5396,23.6606
2023-09-27,19.5058,26.4221,15.7715,22.7691,12.7652,18.8916,15.5423,13.4284,31.6279,22.9646,18.3971,23.5436
2023-09-28,19.6208,26.6035,15.9546,22.9896,12.8537,18.972,15.2026,13.43,31.8971,23.2048,18.4425,23.656
2023-09-29,19.5676,26.708,15.8381,23.112,12.7402,18.8602,15.2342,13.165,32.0091,23.1528,18.3955,23.4749
2023-10-02,18.971,26.5263,15.3277,22.8396,11.4786,18.614,13.9887,14.0955,31.7815,23.2974,18.0848,22.1573
2023-10-03,18.7102,26.044,15.1138,22.2473,11.2869,18.4764,14.1521,14.0923,31.1783,23.2283,17.9586,21.9557
2023-10-04,18.862,26.3699,15.3071,22.6865,11.3801,18.5473,14.1398,13.6185,31.5317,23.5057,18.0898,22.0552
2023-10-05,18.8374,26.4361,15.288,22.5577,11.4237,18.4294,14.0622,13.5395,31.7431,23.2093,17.7155,22.1644
2023-10-06,19.0599,26.9493,15.5672,22.7156,11.5169,18.6746,14.2547,13.5952,31.8519,23.4316,17.6304,22.3889
2023-10-09,19.1801,27.0653,15.7151,22.7563,11.521,18.9747,14.3983,14.0759,32.2652,23.4658,17.6421,22.4689
2023-10-10,19.28,27.1068,15.749,23.0045,11.6099,19.0836,14.5939,14.0736,32.3631,23.7194,17.8322,22.5799
2023-10-11,19.3628,27.3801,15.9176,23.1154,11.6229,19.2027,14.8315,13.8837,33.0147,23.7746,17.718,22.4837
2023-10-12,19.2418,27.4088,15.742,22.8948,11.5496,19.0234,14.6097,13.8959,32.5842,23.4144,17.5146,22.2744
2023-10-13,19.1452,26.9916,15.5339,22.5614,11.5723,18.8608,14.7693,14.2091,32.5716,23.3287,17.6623,22.4107
2023-10-16,19.3481,27.255,15.7623,22.9336,11.6898,19.0589,14.9241,14.3023,32.9046,23.5437,17.8348,22.5792
2023-10-17,19.3462,27.0441,15.8296,22.9475,11.7545,19.1188,14.8881,14.4422,32.7282,23.7814,17.9251,22.5498
2023-10-18,19.0869,26.7117,15.5787,22.4132,11.5544,18.6542,14.7483,14.5769,32.014,23.1684,17.9954,22.3478
2023-10-19,18.925,26.5951,15.6293,21.9198,11.4103,18.4859,14.6103,14.5586,31.231,22.918,17.8558,22.1327
2023-10-20,18.6868,26.1464,15.4492,21.5566,11.2338,18.2957,14.4563,14.3055,31.0626,22.6235,17.7882,22.045
2023-10-23,18.6553,26.2562,15.5609,21.6028,11.1539,18.2106,14.3374,14.074,30.7996,22.3811,17.7398,21.9062
2023-10-24,18.7909,26.4424,15.7764,21.8269,11.2289,18.3413,14.7064,13.8743,31.1668,22.6329,17.9095,21.9694
2023-10-25,18.5214,26.1286,14.8472,21.3026,11.1955,18.1084,14.778,13.8524,30.5223,22.3746,17.9677,21.7723
2023-10-26,18.3023,25.5613,14.464,20.9696,11.1711,18.0282,14.9055,13.7421,31.1782,22.5351,17.8548,21.5598
2023-10-27,18.2144,25.7093,14.4781,21.3256,10.9629,17.8707,14.6355,13.4253,30.6795,22.5218,17.6125,21.1919
2023-10-30,18.4332,26.0151,14.7763,21.5951,11.1498,18.0896,14.7346,13.4664,30.7732,22.7435,17.8862,21.3077
2023-10-31,18.5525,26.1603,14.8035,21.7483,11.2719,18.2279,14.8613,13.4964,31.3991,22.8467,17.9528,21.4416
2023-11-01,18.7474,26.7046,15.0756,22.0603,11.3431,18.2876,15.0242,13.4517,31.559,22.8685,17.9424,21.4813
2023-11-02,19.101,27.1626,15.2128,22.5892,11.6155,18.6629,15.3075,13.8694,32.5351,23.3086,18.1677,21.8178
2023-11-03,19.2804,27.4679,15.4244,22.8623,11.7691,18.8161,15.399,13.7287,33.301,23.6695,18.1848,21.9295
2023-11-06,19.3142,27.6831,15.4495,22.9044,11.7236,18.7673,15.3556,13.5648,32.8303,23.5482,18.2165,22.0746
