date,value
2007-08-02,19.5424
2007-08-03,6.8109
2007-08-06,22.9678
2007-08-07,27.4997
2007-08-08,39.277
2007-08-09,18.3407
2007-08-10,18.7929
2007-08-13,21.3943
2007-08-14,10.0722
2007-08-15,4.8866
2007-08-16,6.3373
2007-08-17,19.4839
2007-08-20,19.5882
2007-08-21,21.6539
2007-08-22,33.1602
2007-08-23,30.4083
2007-08-24,40.7093
2007-08-27,30.8514
2007-08-28,12.2398
2007-08-29,30.779
2007-08-30,27.8629
2007-08-31,39.0299
2007-09-03,39.9049
2007-09-04,62.2522
2007-09-05,50.0535
2007-09-06,53.2354
2007-09-07,38.025
2007-09-10,36.3089
2007-09-11,48.029
2007-09-12,47.855
2007-09-13,54.8716
2007-09-14,55.2951
2007-09-17,49.3535
2007-09-18,73.579
2007-09-19,77.5235
2007-09-20,70.0663
2007-09-21,72.9698
2007-09-24,64.7573
2007-09-25,63.246
2007-09-26,67.8468
2007-09-27,71.0946
2007-09-28,68.5062
2007-10-01,77.3813
2007-10-02,76.107
2007-10-03,74.1701
2007-10-04,74.6935
2007-10-05,80.9973
2007-10-08,76.2329
2007-10-09,79.5374
2007-10-10,76.8549
2007-10-11,72.725
2007-10-12,74.1558
2007-10-15,66.2775
2007-10-16,60.0164
2007-10-17,59.2336
2007-10-18,58.8349
2007-10-19,37.0424
2007-10-22,42.5393
2007-10-23,47.2246
2007-10-24,44.9558
2007-10-25,44.5471
2007-10-26,53.4693
2007-10-29,57.3622
2007-10-30,52.8884
2007-10-31,61.8019
2007-11-01,37.0123
2007-11-02,38.7901
2007-11-05,37.7485
2007-11-06,45.2967
2007-11-07,25.2532
2007-11-08,25.3474
2007-11-09,15.0006
2007-11-12,11.062
2007-11-13,31.4977
2007-11-14,26.0811
2007-11-15,18.2483
2007-11-16,23.3451
2007-11-19,13.4008
2007-11-20,18.3497
2007-11-21,9.8445
2007-11-22,24.08
2007-11-23,19.9878
2007-11-26,10.3296
2007-11-27,17.4602
2007-11-28,37.4148
2007-11-29,37.2822
2007-11-30,41.5038
2007-12-03,37.1286
2007-12-04,32.8598
2007-12-05,44.9203
2007-12-06,57.3022
2007-12-07,58.2482
2007-12-10,63.1472
2007-12-11,37.8633
2007-12-12,54.1052
2007-12-13,53.9574
2007-12-14,41.6987
2007-12-17,25.8261
2007-12-18,31.6453
2007-12-19,31.0265
2007-12-20,35.8934
2007-12-21,50.167
2007-12-24,55.8647
2007-12-25,56.0805
2007-12-26,56.3244
2007-12-27,44.7428
2007-12-28,46.6934
2007-12-31,42.9495
2008-01-01,44.0953
2008-01-02,31.5479
2008-01-03,31.9491
2008-01-04,12.6166
2008-01-07,15.393
2008-01-08,8.1034
2008-01-09,13.4891
2008-01-10,20.3592
2008-01-11,12.094
2008-01-14,22.05
2008-01-15,9.0126
2008-01-16,7.5117
2008-01-17,2.0413
2008-01-18,1.4869
2008-01-21,9.18
2008-01-22,1.7546
2008-01-23,7.8482
2008-01-24,10.3063
2008-01-25,6.305
2008-01-28,17.9903
2008-01-29,23.9313
2008-01-30,22.8836
2008-01-31,35.4334
2008-02-01,47.2747
2008-02-04,40.8385
2008-02-05,17.5399
2008-02-06,11.7197
2008-02-07,19.7863
2008-02-08,15.265
2008-02-11,20.9467
2008-02-12,25.8177
2008-02-13,37.1941
2008-02-14,26.4571
2008-02-15,27.8966
2008-02-18,28.167
2008-02-19,26.7168
2008-02-20,35.999
2008-02-21,26.8372
2008-02-22,35.304
2008-02-25,61.3571
2008-02-26,66.275
2008-02-27,64.213
2008-02-28,54.8675
2008-02-29,31.3978
2008-03-03,26.8749
2008-03-04,24.7138
2008-03-05,30.4607
2008-03-06,12.8993
2008-03-07,9.0282
2008-03-10,5.0072
2008-03-11,28.6896
2008-03-12,23.1213
2008-03-13,29.0656
2008-03-14,15.9747
2008-03-17,11.7
2008-03-18,43.9264
2008-03-19,26.9366
2008-03-20,46.8852
2008-03-21,45.7958
2008-03-24,59.7634
2008-03-25,62.7868
2008-03-26,55.2185
2008-03-27,45.5403
2008-03-28,37.1873
2008-03-31,43.5106
2008-04-01,71.874
2008-04-02,70.5582
2008-04-03,71.437
2008-04-04,70.6789
2008-04-07,69.4773
2008-04-08,61.7835
2008-04-09,53.1205
2008-04-10,57.5928
2008-04-11,41.2267
2008-04-14,38.0229
2008-04-15,42.1371
2008-04-16,61.2806
2008-04-17,61.2692
2008-04-18,72.2974
2008-04-21,67.9054
2008-04-22,58.2751
2008-04-23,61.6149
2008-04-24,67.5336
2008-04-25,70.7066
2008-04-28,72.1998
2008-04-29,69.1633
2008-04-30,63.7429
2008-05-01,76.7967
2008-05-02,77.0297
2008-05-05,71.9198
2008-05-06,74.9964
2008-05-07,63.1694
2008-05-08,63.852
2008-05-09,58.4109
2008-05-12,68.5909
2008-05-13,67.169
2008-05-14,70.6731
2008-05-15,75.6614
2008-05-16,75.5916
2008-05-19,74.0065
2008-05-20,65.9369
2008-05-21,52.4451
2008-05-22,54.1945
2008-05-23,43.1902
2008-05-26,46.1343
2008-05-27,50.3439
2008-05-28,53.0496
2008-05-29,58.9103
2008-05-30,57.4149
2008-06-02,40.9541
2008-06-03,37.1341
2008-06-04,38.2405
2008-06-05,55.0518
2008-06-06,29.9973
2008-06-09,35.4924
2008-06-10,34.4974
2008-06-11,21.6739
2008-06-12,25.4468
2008-06-13,38.6317
2008-06-16,39.1293
2008-06-17,31.4194
2008-06-18,25.2556
2008-06-19,30.1659
2008-06-20,17.7706
2008-06-23,19.4968
2008-06-24,17.5
2008-06-25,22.2303
2008-06-26,6.8365
2008-06-27,6.5869
2008-06-30,8.6595
2008-07-01,10.0928
2008-07-02,5.8077
2008-07-03,5.6119
2008-07-04,13.33
2008-07-07,5.6098
2008-07-08,11.0497
2008-07-09,6.4649
2008-07-10,8.6272
2008-07-11,6.5076
2008-07-14,5.7831
2008-07-15,4.0921
2008-07-16,10.332
2008-07-17,18.6107
2008-07-18,20.3611
2008-07-21,20.0374
2008-07-22,31.0221
2008-07-23,35.8645
2008-07-24,20.5887
2008-07-25,24.0887
2008-07-28,12.4304
2008-07-29,28.8721
2008-07-30,39.5082
2008-07-31,33.2827
2008-08-01,29.5166
2008-08-04,28.3659
2008-08-05,49.5937
2008-08-06,52.4406
2008-08-07,38.4135
2008-08-08,59.1882
2008-08-11,70.3287
2008-08-12,59.922
2008-08-13,56.4439
2008-08-14,60.143
2008-08-15,62.8591
2008-08-18,54.2324
2008-08-19,46.3091
2008-08-20,48.9319
2008-08-21,50.0128
2008-08-22,58.5523
2008-08-25,45.9102
2008-08-26,48.6329
2008-08-27,54.1884
2008-08-28,66.2758
2008-08-29,56.5548
2008-09-01,55.6678
2008-09-02,56.2117
2008-09-03,54.6208
2008-09-04,33.9237
2008-09-05,36.8541
2008-09-08,46.1478
2008-09-09,19.6443
2008-09-10,25.4517
2008-09-11,37.9163
2008-09-12,40.7893
2008-09-15,7.6703
2008-09-16,21.3122
2008-09-17,0.9537
2008-09-18,23.3463
2008-09-19,47.2678
2008-09-22,21.0636
2008-09-23,13.0371
2008-09-24,11.3723
2008-09-25,24.6648
2008-09-26,27.252
2008-09-29,1.4851
2008-09-30,7.0991
2008-10-01,6.6893
2008-10-02,0.7278
2008-10-03,0.4896
2008-10-06,4.0988
2008-10-07,34.7077
2008-10-08,36.6343
2008-10-09,100
2008-10-10,99.92
2008-10-13,1.0379
2008-10-14,0.7525
2008-10-15,28.71
2008-10-16,3.3824
2008-10-17,2.9215
2008-10-20,1.7821
2008-10-21,0.5075
2008-10-22,3.9176
2008-10-23,1.8145
2008-10-24,4.6524
2008-10-27,5.5758
2008-10-28,3.9436
2008-10-29,2.2626
2008-10-30,6.3124
2008-10-31,9.9741
2008-11-03,9.083
2008-11-04,26.2339
2008-11-05,4.7183
2008-11-06,0.4753
2008-11-07,2.22
2008-11-10,1.4265
2008-11-11,0.4847
2008-11-12,3.9084
2008-11-13,1.7342
2008-11-14,1.0891
2008-11-17,3.2971
2008-11-18,1.6054
2008-11-19,13.6307
2008-11-20,61.4831
2008-11-21,7.9213
2008-11-24,1.0714
2008-11-25,2.16
2008-11-26,9.699
2008-11-27,15.35
2008-11-28,19.421
2008-12-01,0.4846
2008-12-02,4.5491
2008-12-03,13.0664
2008-12-04,5.9809
2008-12-05,26.3169
2008-12-08,47.3767
2008-12-09,33.4163
2008-12-10,41.685
2008-12-11,21.786
2008-12-12,28.656
2008-12-15,18.1107
2008-12-16,55.2939
2008-12-17,51.135
2008-12-18,38.7284
2008-12-19,54.7741
2008-12-22,35.1349
2008-12-23,27.5079
2008-12-24,31.5401
2008-12-25,31.7679
2008-12-26,36.5137
2008-12-29,35.8368
2008-12-30,56.8717
2008-12-31,67.8594
2009-01-01,66.8561
2009-01-02,91.0398
2009-01-05,82.7277
2009-01-06,88.794
2009-01-07,69.2445
2009-01-08,69.8563
2009-01-09,56.0615
2009-01-12,39.4999
2009-01-13,38.7234
2009-01-14,12.3187
2009-01-15,18.8312
2009-01-16,28.5055
2009-01-19,51.52
2009-01-20,0.9098
2009-01-21,10.8137
2009-01-22,6.0487
2009-01-23,11.221
2009-01-26,28.8784
2009-01-27,39.7875
2009-01-28,63.7772
2009-01-29,40.1462
2009-01-30,24.6497
2009-02-02,28.3897
2009-02-03,39.4509
2009-02-04,34.7036
2009-02-05,45.5662
2009-02-06,61.7529
2009-02-09,60.9722
2009-02-10,26.3268
2009-02-11,30.3943
2009-02-12,32.7447
2009-02-13,28.202
2009-02-16,29.4222
2009-02-17,4.0399
2009-02-18,4.0981
2009-02-19,2.4
2009-02-20,0.8644
2009-02-23,2.56
2009-02-24,3.12
2009-02-25,2.16
2009-02-26,0.7399
2009-02-27,0.5491
2009-03-02,5.12
2009-03-03,4.72
2009-03-04,0.56
2009-03-05,5.36
2009-03-06,3.84
2009-03-09,1.52
2009-03-10,5.68
2009-03-11,7.76
2009-03-12,26.4696
2009-03-13,30.192
2009-03-16,28.3997
2009-03-17,48.785
2009-03-18,65.9366
2009-03-19,58.2159
2009-03-20,44.9008
2009-03-23,87.6166
2009-03-24,72.0184
2009-03-25,75.6815
2009-03-26,90.5528
2009-03-27,95.351
2009-03-30,51.2274
2009-03-31,58.327
2009-04-01,69.2083
2009-04-02,90.3084
2009-04-03,92.7377
2009-04-06,76.4972
2009-04-07,61.2262
2009-04-08,69.1057
2009-04-09,89.6636
2009-04-10,84.48
2009-04-13,86.6135
2009-04-14,75.9701
2009-04-15,82.5159
2009-04-16,88.5595
2009-04-17,89.6996
2009-04-20,65.0988
2009-04-21,73.7538
2009-04-22,70.0284
2009-04-23,73.9423
2009-04-24,80.6255
2009-04-27,75.8186
2009-04-28,73.7142
2009-04-29,84.5441
2009-04-30,81.8418
2009-05-01,84.1687
2009-05-04,92.5017
2009-05-05,91.498
2009-05-06,94.4187
2009-05-07,89.895
2009-05-08,96.2473
2009-05-11,86.3932
2009-05-12,83.1072
2009-05-13,67.048
2009-05-14,71.2706
2009-05-15,62.965
2009-05-18,77.014
2009-05-19,75.5178
2009-05-20,71.4918
2009-05-21,58.4838
2009-05-22,57.6459
2009-05-25,57.8021
2009-05-26,75.3012
2009-05-27,62.6939
2009-05-28,70.9037
2009-05-29,78.9114
2009-06-01,91.5407
2009-06-02,91.6433
2009-06-03,83.7373
2009-06-04,88.859
2009-06-05,84.9051
2009-06-08,81.8753
2009-06-09,82.4461
2009-06-10,80.0304
2009-06-11,81.0964
2009-06-12,81.1614
2009-06-15,61.7646
2009-06-16,49.8704
2009-06-17,48.2795
2009-06-18,52.352
2009-06-19,52.5628
2009-06-22,26.6113
2009-06-23,26.4903
2009-06-24,32.8368
2009-06-25,53.2646
2009-06-26,51.6582
2009-06-29,58.6714
2009-06-30,50.3935
2009-07-01,55.296
2009-07-02,30.0304
2009-07-03,30.5419
2009-07-06,33.105
2009-07-07,19.0175
2009-07-08,17.2334
2009-07-09,19.9812
2009-07-10,18.4438
2009-07-13,37.6143
2009-07-14,42.8923
2009-07-15,67.5279
2009-07-16,74.5895
2009-07-17,73.0469
2009-07-20,83.2745
2009-07-21,83.8442
2009-07-22,88.5
2009-07-23,97.3415
2009-07-24,96.914
2009-07-27,92.4983
2009-07-28,88.6279
2009-07-29,82.8436
2009-07-30,89.1461
2009-07-31,88.0389
2009-08-03,90.1197
2009-08-04,89.7537
2009-08-05,87.0732
2009-08-06,81.9519
2009-08-07,87.3154
2009-08-10,82.1617
2009-08-11,74.9039
2009-08-12,80.514
2009-08-13,82.5524
2009-08-14,78.1049
2009-08-17,61.0052
2009-08-18,67.5852
2009-08-19,72.4831
2009-08-20,77.5625
2009-08-21,87.9676
2009-08-24,86.9816
2009-08-25,87.0413
2009-08-26,87.1838
2009-08-27,87.5909
2009-08-28,84.7213
2009-08-31,77.9242
2009-09-01,64.3028
2009-09-02,62.3127
2009-09-03,65.8636
2009-09-04,75.0837
2009-09-07,73.2797
2009-09-08,78.2159
2009-09-09,81.7244
2009-09-10,87.1961
2009-09-11,84.1875
2009-09-14,87.883
2009-09-15,87.9783
2009-09-16,91.7971
2009-09-17,89.9689
2009-09-18,90.8828
2009-09-21,87.9434
2009-09-22,88.0416
2009-09-23,81.7021
2009-09-24,73.6671
2009-09-25,67.3197
2009-09-28,76.2837
2009-09-29,74.4851
2009-09-30,70.9912
2009-10-01,47.7639
2009-10-02,40.2574
2009-10-05,56.5961
2009-10-06,66.7003
2009-10-07,67.515
2009-10-08,73.1558
2009-10-09,77.6075
2009-10-12,78.844
2009-10-13,77.7711
2009-10-14,88.0284
2009-10-15,88.9628
2009-10-16,81.91
2009-10-19,87.6632
2009-10-20,79.2672
2009-10-21,70.1791
2009-10-22,78.2768
2009-10-23,64.9481
2009-10-26,53.568
2009-10-27,48.8598
2009-10-28,28.0753
2009-10-29,48.7523
2009-10-30,21.7787
2009-11-02,30.0439
2009-11-03,33.7529
2009-11-04,35.5893
2009-11-05,52.7986
2009-11-06,53.8852
2009-11-09,74.0185
2009-11-10,73.3829
2009-11-11,76.949
2009-11-12,66.6386
2009-11-13,70.8863
2009-11-16,80.4282
2009-11-17,78.4652
2009-11-18,76.2921
2009-11-19,61.7712
2009-11-20,56.6887
2009-11-23,63.2963
2009-11-24,61.867
2009-11-25,66.8085
2009-11-26,66.5574
2009-11-27,50.0047
2009-11-30,54.5198
2009-12-01,63.4384
2009-12-02,65.0673
2009-12-03,58.2824
2009-12-04,64.0213
2009-12-07,61.4435
2009-12-08,54.0111
2009-12-09,56.8303
2009-12-10,61.5132
2009-12-11,63.5746
2009-12-14,69.5983
2009-12-15,64.1399
2009-12-16,65.4722
2009-12-17,57.7492
2009-12-18,62.4314
2009-12-21,70.7255
2009-12-22,73.4319
2009-12-23,75.3195
2009-12-24,77.94
2009-12-25,77.0794
2009-12-28,76.9655
2009-12-29,76.4917
2009-12-30,75.6314
2009-12-31,67.452
2010-01-04,80.0233
2010-01-05,80.7189
2010-01-06,80.0493
2010-01-07,80.9968
2010-01-08,81.8825
2010-01-11,81.9797
2010-01-12,74.6961
2010-01-13,80.3625
2010-01-14,79.6881
2010-01-15,70.911
2010-01-19,78.616
2010-01-20,69.8991
2010-01-21,50.5313
2010-01-22,26.8649
2010-01-25,33.7921
2010-01-26,30.9012
2010-01-27,27.4848
2010-01-28,19.1102
2010-01-29,12.4381
2010-02-01,31.5151
2010-02-02,44.4677
2010-02-03,39.8459
2010-02-04,11.1481
2010-02-05,12.7703
2010-02-08,10.7738
2010-02-09,19.9684
2010-02-10,18.2991
2010-02-11,28.0682
2010-02-12,27.5852
2010-02-16,47.2465
2010-02-17,50.997
2010-02-18,59.1024
2010-02-19,60.7796
2010-02-22,58.3863
2010-02-23,43.5707
2010-02-24,53.7135
2010-02-25,50.6664
2010-02-26,51.4241
2010-03-01,63.3974
2010-03-02,63.7513
2010-03-03,64.1088
2010-03-04,64.8735
2010-03-05,78.7635
2010-03-08,77.1927
2010-03-09,76.4123
2010-03-10,79.2365
2010-03-11,81.6989
2010-03-12,80.2183
2010-03-15,78.8737
2010-03-16,83.6895
2010-03-17,87.7302
2010-03-18,86.6455
2010-03-19,80.8867
2010-03-22,82.4113
2010-03-23,84.4092
2010-03-24,80.7471
2010-03-25,78.1388
2010-03-26,78.509
2010-03-29,81.1499
2010-03-30,81.2657
2010-03-31,79.0687
2010-04-01,83.4088
2010-04-05,86.5719
2010-04-06,86.975
2010-04-07,82.1031
2010-04-08,81.8486
2010-04-09,86.5633
2010-04-12,84.0619
2010-04-13,83.7493
2010-04-14,88.2463
2010-04-15,87.3065
2010-04-16,76.0276
2010-04-19,77.1644
2010-04-20,82.0687
2010-04-21,80.4635
2010-04-22,79.5987
2010-04-23,81.5382
2010-04-26,77.7879
2010-04-27,62.249
2010-04-28,65.5836
2010-04-29,72.2126
2010-04-30,58.9024
2010-05-03,68.425
2010-05-04,47.014
2010-05-05,40.4276
2010-05-06,10.963
2010-05-07,4.56
2010-05-10,34.6755
2010-05-11,33.3543
2010-05-12,46.6339
2010-05-13,37.7984
2010-05-14,21.069
2010-05-17,25.4044
2010-05-18,13.3269
2010-05-19,10.88
2010-05-20,1.76
2010-05-21,4.64
2010-05-24,4.4
2010-05-25,4.56
2010-05-26,4.4
2010-05-27,13.6
2010-05-28,9.36
2010-06-01,6.64
2010-06-02,17.5307
2010-06-03,22.0896
2010-06-04,6.48
2010-06-07,5.28
2010-06-08,8.08
2010-06-09,7.44
2010-06-10,21.163
2010-06-11,24.1881
2010-06-14,23.4732
2010-06-15,44.7068
2010-06-16,44.1956
2010-06-17,46.8324
2010-06-18,47.3845
2010-06-21,42.5575
2010-06-22,24.2199
2010-06-23,22.243
2010-06-24,12.88
2010-06-25,15.68
2010-06-28,15.12
2010-06-29,3.52
2010-06-30,1.92
2010-07-01,1.92
2010-07-02,2.48
2010-07-06,5.92
2010-07-07,20.4
2010-07-08,28.9238
2010-07-09,35.6559
2010-07-12,40.2947
2010-07-13,56.8081
2010-07-14,57.4915
2010-07-15,58.5542
2010-07-16,34.1303
2010-07-19,40.7563
2010-07-20,50.6434
2010-07-21,40.3797
2010-07-22,61.053
2010-07-23,68.8333
2010-07-26,74.1003
2010-07-27,70.8951
2010-07-28,66.6385
2010-07-29,62.6914
2010-07-30,63.2964
2010-08-02,76.6443
2010-08-03,71.0745
2010-08-04,74.6181
2010-08-05,72.7344
2010-08-06,69.398
2010-08-09,71.5029
2010-08-10,66.0706
2010-08-11,42.4323
2010-08-12,36.2753
2010-08-13,32.7394
2010-08-16,34.4096
2010-08-17,45.3508
2010-08-18,47.7676
2010-08-19,31.2219
2010-08-20,28.649
2010-08-23,27.0057
2010-08-24,16.96
2010-08-25,20.4641
2010-08-26,17.04
2010-08-27,33.1434
2010-08-30,22.4642
2010-08-31,23.7209
2010-09-01,49.6175
2010-09-02,60.0872
2010-09-03,73.2667
2010-09-07,60.116
2010-09-08,66.5002
2010-09-09,69.7888
2010-09-10,72.5779
2010-09-13,77.2483
2010-09-14,78.4561
2010-09-15,80.5189
2010-09-16,77.3578
2010-09-17,75.6656
2010-09-20,84.0101
2010-09-21,80.335
2010-09-22,73.047
2010-09-23,66.4072
2010-09-24,83.1767
2010-09-27,76.1297
2010-09-28,80.13
2010-09-29,77.9011
2010-09-30,75.7554
2010-10-01,79.0003
2010-10-04,72.8169
2010-10-05,84.9464
2010-10-06,82.0262
2010-10-07,80.2509
2010-10-08,83.7935
2010-10-11,82.8771
2010-10-12,84.5704
2010-10-13,88.0057
2010-10-14,83.8336
2010-10-15,84.0988
2010-10-18,86.8481
2010-10-19,77.0965
2010-10-20,81.1179
2010-10-21,81.5052
2010-10-22,81.3484
2010-10-25,81.1982
2010-10-26,79.2534
2010-10-27,77.8044
2010-10-28,75.3324
2010-10-29,74.8004
2010-11-01,73.6406
2010-11-02,77.8436
2010-11-03,78.3139
2010-11-04,87.8047
2010-11-05,88.1059
2010-11-08,83.9134
2010-11-09,75.9999
2010-11-10,77.6105
2010-11-11,74.9149
2010-11-12,65.2875
2010-11-15,63.6042
2010-11-16,48.512
2010-11-17,47.318
2010-11-18,59.6736
2010-11-19,61.0017
2010-11-22,59.9973
2010-11-23,47.5539
2010-11-24,58.9903
2010-11-26,53.5996
2010-11-29,53.4839
2010-11-30,48.7572
2010-12-01,66.0465
2010-12-02,75.2801
2010-12-03,76.6943
2010-12-06,74.2741
2010-12-07,72.8853
2010-12-08,73.8714
2010-12-09,75.623
2010-12-10,78.9597
2010-12-13,77.5438
2010-12-14,77.5868
2010-12-15,71.6661
2010-12-16,75.4776
2010-12-17,76.4045
2010-12-20,75.9711
2010-12-21,78.3036
2010-12-22,79.289
2010-12-23,77.5576
2010-12-27,75.5091
2010-12-28,75.7427
2010-12-29,76.9369
2010-12-30,75.7299
2010-12-31,75.6086
2011-01-03,81.8107
2011-01-04,78.3722
2011-01-05,79.8371
2011-01-06,76.6196
2011-01-07,74.572
2011-01-10,71.9631
2011-01-11,73.7589
2011-01-12,78.981
2011-01-13,76.8406
2011-01-14,78.9997
2011-01-18,79.2625
2011-01-19,70.3019
2011-01-20,70.1678
2011-01-21,69.2854
2011-01-24,73.0222
2011-01-25,72.5125
2011-01-26,74.1641
2011-01-27,73.7567
2011-01-28,58.5731
2011-01-31,62.9076
2011-02-01,72.458
2011-02-02,70.7674
2011-02-03,72.3778
2011-02-04,74.5327
2011-02-07,77.1608
2011-02-08,79.0892
2011-02-09,76.542
2011-02-10,75.6523
2011-02-11,79.5805
2011-02-14,77.9893
2011-02-15,74.3497
2011-02-16,79.2879
2011-02-17,80.2187
2011-02-18,79.7456
2011-02-22,61.7392
2011-02-23,52.8142
2011-02-24,52.5031
2011-02-25,61.7352
2011-02-28,65.2768
2011-03-01,51.6577
2011-03-02,53.5779
2011-03-03,67.275
2011-03-04,61.8181
2011-03-07,54.4129
2011-03-08,63.4467
2011-03-09,61.6859
2011-03-10,44.5966
2011-03-11,50.6787
2011-03-14,38.4069
2011-03-15,28.9359
2011-03-16,14
2011-03-17,25.0543
2011-03-18,30.9334
2011-03-21,47.2676
2011-03-22,44.3039
2011-03-23,46.5034
2011-03-24,56.725
2011-03-25,59.5402
2011-03-28,57.5896
2011-03-29,64.1692
2011-03-30,69.2349
2011-03-31,66.837
2011-04-01,70.4372
2011-04-04,67.2514
2011-04-05,72.0972
2011-04-06,74.4475
2011-04-07,71.8003
2011-04-08,65.628
2011-04-11,59.854
2011-04-12,48.5226
2011-04-13,49.4288
2011-04-14,49.7476
2011-04-15,55.5588
2011-04-18,42.476
2011-04-19,48.4238
2011-04-20,63.9663
2011-04-21,68.5301
2011-04-25,66.6256
2011-04-26,72.4703
2011-04-27,76.703
2011-04-28,78.7158
2011-04-29,78.4067
2011-05-02,75.0845
2011-05-03,70.2535
2011-05-04,64.0874
2011-05-05,57.013
2011-05-06,61.1549
2011-05-09,63.0619
2011-05-10,70.6356
2011-05-11,61.1318
2011-05-12,65.0299
2011-05-13,56.2795
2011-05-16,51.3526
2011-05-17,50.1663
2011-05-18,57.7232
2011-05-19,60.5109
2011-05-20,53.8553
2011-05-23,42.5234
2011-05-24,42.1058
2011-05-25,45.0421
2011-05-26,48.2624
2011-05-27,46.6817
2011-05-31,57.3141
2011-06-01,38.1591
2011-06-02,37.5287
2011-06-03,26.9956
2011-06-06,18.3513
2011-06-07,19.779
2011-06-08,16.5886
2011-06-09,22.6514
2011-06-10,11.76
2011-06-13,13.52
2011-06-14,23.9681
2011-06-15,11.92
2011-06-16,13.84
2011-06-17,18.0869
2011-06-20,25.1824
2011-06-21,37.231
2011-06-22,31.5842
2011-06-23,28.3668
2011-06-24,18.0673
2011-06-27,28.2122
2011-06-28,41.7762
2011-06-29,50.5499
2011-06-30,61.4413
2011-07-01,76.1824
2011-07-05,70.7548
2011-07-06,73.5827
2011-07-07,80.796
2011-07-08,71.9565
2011-07-11,50.3088
2011-07-12,45.7298
2011-07-13,47.3363
2011-07-14,39.6273
2011-07-15,43.098
2011-07-18,33.2125
2011-07-19,47.9681
2011-07-20,48.405
2011-07-21,63.4205
2011-07-22,63.4048
2011-07-25,57.6327
2011-07-26,51.7449
2011-07-27,33.1839
2011-07-28,31.5056
2011-07-29,27.4161
2011-08-01,26.8278
2011-08-02,9.52
2011-08-03,9.44
2011-08-04,0.8
2011-08-05,0.4757
2011-08-08,17.1292
2011-08-09,0.4783
2011-08-10,10.32
2011-08-11,1.6
2011-08-12,3.28
2011-08-15,10.24
2011-08-16,9.2
2011-08-17,10.24
2011-08-18,1.92
2011-08-19,0.72
2011-08-22,3.04
2011-08-23,10.8
2011-08-24,15.0186
2011-08-25,10.32
2011-08-26,13.92
2011-08-29,33.0427
2011-08-30,34.0752
2011-08-31,37.6923
2011-09-01,28.7546
2011-09-02,13.36
2011-09-06,12
2011-09-07,29.876
2011-09-08,22.1012
2011-09-09,8.96
2011-09-12,11.68
2011-09-13,15.84
2011-09-14,25.6673
2011-09-15,39.0378
2011-09-16,44.3496
2011-09-19,57.0636
2011-09-20,56.117
2011-09-21,32.6984
2011-09-22,11.76
2011-09-23,15.44
2011-09-26,35.9765
2011-09-27,46.1314
2011-09-28,29.7112
2011-09-29,22.8155
2011-09-30,12
2011-10-03,5.84
2011-10-04,12.64
2011-10-05,23.8306
2011-10-06,42.1723
2011-10-07,37.9902
2011-10-10,67.2291
2011-10-11,68.5419
2011-10-12,78.7967
2011-10-13,75.1631
2011-10-14,87.5505
2011-10-17,71.0433
2011-10-18,87.6414
2011-10-19,74.1265
2011-10-20,75.977
2011-10-21,88.6132
2011-10-24,91.6043
2011-10-25,77.4933
2011-10-26,83.4526
2011-10-27,94.6635
2011-10-28,93.7303
2011-10-31,80.2244
2011-11-01,57.554
2011-11-02,68.1576
2011-11-03,79.6481
2011-11-04,75.1998
2011-11-07,77.5083
2011-11-08,83.0257
2011-11-09,57.2665
2011-11-10,63.4755
2011-11-11,76.1951
2011-11-14,68.7364
2011-11-15,70.9143
2011-11-16,59.4066
2011-11-17,44.737
2011-11-18,43
2011-11-21,29.1792
2011-11-22,22.9361
2011-11-23,8.96
2011-11-25,7.84
2011-11-28,34.1842
2011-11-29,37.3594
2011-11-30,74.705
2011-12-01,73.5049
2011-12-02,73.8448
2011-12-05,83.4094
2011-12-06,81.9001
2011-12-07,81.3754
2011-12-08,61.2017
2011-12-09,74.4422
2011-12-12,59.1005
2011-12-13,45.5662
2011-12-14,32.9244
2011-12-15,36.872
2011-12-16,38.0019
2011-12-19,25.5284
2011-12-20,51.145
2011-12-21,53.0819
2011-12-22,61.9638
2011-12-23,68.3586
2011-12-27,68.8132
2011-12-28,56.043
2011-12-29,64.8389
2011-12-30,61.1127
2012-01-03,73.0721
2012-01-04,72.408
2012-01-05,73.6008
2012-01-06,70.472
2012-01-09,71.9085
2012-01-10,78.4487
2012-01-11,77.0476
2012-01-12,77.9803
2012-01-13,73.0049
2012-01-17,74.2211
2012-01-18,81.8374
2012-01-19,83.5309
2012-01-20,82.9214
2012-01-23,81.4626
2012-01-24,80.2087
2012-01-25,83.6575
2012-01-26,79.0873
2012-01-27,77.1622
2012-01-30,73.0746
2012-01-31,71.9398
2012-02-01,77.3149
2012-02-02,78.527
2012-02-03,86.2854
2012-02-06,82.5991
2012-02-07,82.7939
2012-02-08,82.2854
2012-02-09,81.862
2012-02-10,75.9787
2012-02-13,78.3185
2012-02-14,77.1033
2012-02-15,72.5858
2012-02-16,79.2835
2012-02-17,80.8385
2012-02-21,77.9199
2012-02-22,73.7964
2012-02-23,76.0536
2012-02-24,76.7569
2012-02-27,75.8875
2012-02-28,74.9836
2012-02-29,70.2822
2012-03-01,75.5263
2012-03-02,71.5153
2012-03-05,66.1996
2012-03-06,49.1063
2012-03-07,56.2664
2012-03-08,67.2255
2012-03-09,69.9469
2012-03-12,69.4147
